season,date,div_conf_name,points_threshold
2020-21,2020-08-01,Honda West,0
2020-21,2020-08-02,Honda West,0
2020-21,2020-08-03,Honda West,0
2020-21,2020-08-04,Honda West,0
2020-21,2020-08-05,Honda West,0
2020-21,2020-08-06,Honda West,0
2020-21,2020-08-07,Honda West,0
2020-21,2020-08-08,Honda West,0
2020-21,2020-08-09,Honda West,0
2020-21,2020-08-10,Honda West,0
2020-21,2020-08-11,Honda West,0
2020-21,2020-08-12,Honda West,0
2020-21,2020-08-13,Honda West,0
2020-21,2020-08-14,Honda West,0
2020-21,2020-08-15,Honda West,0
2020-21,2020-08-16,Honda West,0
2020-21,2020-08-17,Honda West,0
2020-21,2020-08-18,Honda West,0
2020-21,2020-08-19,Honda West,0
2020-21,2020-08-20,Honda West,0
2020-21,2020-08-21,Honda West,0
2020-21,2020-08-22,Honda West,0
2020-21,2020-08-23,Honda West,0
2020-21,2020-08-24,Honda West,0
2020-21,2020-08-25,Honda West,0
2020-21,2020-08-26,Honda West,0
2020-21,2020-08-27,Honda West,0
2020-21,2020-08-28,Honda West,0
2020-21,2020-08-29,Honda West,0
2020-21,2020-08-30,Honda West,0
2020-21,2020-08-31,Honda West,0
2020-21,2020-09-01,Honda West,0
2020-21,2020-09-02,Honda West,0
2020-21,2020-09-03,Honda West,0
2020-21,2020-09-04,Honda West,0
2020-21,2020-09-05,Honda West,0
2020-21,2020-09-06,Honda West,0
2020-21,2020-09-07,Honda West,0
2020-21,2020-09-08,Honda West,0
2020-21,2020-09-09,Honda West,0
2020-21,2020-09-10,Honda West,0
2020-21,2020-09-11,Honda West,0
2020-21,2020-09-12,Honda West,0
2020-21,2020-09-13,Honda West,0
2020-21,2020-09-14,Honda West,0
2020-21,2020-09-15,Honda West,0
2020-21,2020-09-16,Honda West,0
2020-21,2020-09-17,Honda West,0
2020-21,2020-09-18,Honda West,0
2020-21,2020-09-19,Honda West,0
2020-21,2020-09-20,Honda West,0
2020-21,2020-09-21,Honda West,0
2020-21,2020-09-22,Honda West,0
2020-21,2020-09-23,Honda West,0
2020-21,2020-09-24,Honda West,0
2020-21,2020-09-25,Honda West,0
2020-21,2020-09-26,Honda West,0
2020-21,2020-09-27,Honda West,0
2020-21,2020-09-28,Honda West,0
2020-21,2020-09-29,Honda West,0
2020-21,2020-09-30,Honda West,0
2020-21,2020-10-01,Honda West,0
2020-21,2020-10-02,Honda West,0
2020-21,2020-10-03,Honda West,0
2020-21,2020-10-04,Honda West,0
2020-21,2020-10-05,Honda West,0
2020-21,2020-10-06,Honda West,0
2020-21,2020-10-07,Honda West,0
2020-21,2020-10-08,Honda West,0
2020-21,2020-10-09,Honda West,0
2020-21,2020-10-10,Honda West,0
2020-21,2020-10-11,Honda West,0
2020-21,2020-10-12,Honda West,0
2020-21,2020-10-13,Honda West,0
2020-21,2020-10-14,Honda West,0
2020-21,2020-10-15,Honda West,0
2020-21,2020-10-16,Honda West,0
2020-21,2020-10-17,Honda West,0
2020-21,2020-10-18,Honda West,0
2020-21,2020-10-19,Honda West,0
2020-21,2020-10-20,Honda West,0
2020-21,2020-10-21,Honda West,0
2020-21,2020-10-22,Honda West,0
2020-21,2020-10-23,Honda West,0
2020-21,2020-10-24,Honda West,0
2020-21,2020-10-25,Honda West,0
2020-21,2020-10-26,Honda West,0
2020-21,2020-10-27,Honda West,0
2020-21,2020-10-28,Honda West,0
2020-21,2020-10-29,Honda West,0
2020-21,2020-10-30,Honda West,0
2020-21,2020-10-31,Honda West,0
2020-21,2020-11-01,Honda West,0
2020-21,2020-11-02,Honda West,0
2020-21,2020-11-03,Honda West,0
2020-21,2020-11-04,Honda West,0
2020-21,2020-11-05,Honda West,0
2020-21,2020-11-06,Honda West,0
2020-21,2020-11-07,Honda West,0
2020-21,2020-11-08,Honda West,0
2020-21,2020-11-09,Honda West,0
2020-21,2020-11-10,Honda West,0
2020-21,2020-11-11,Honda West,0
2020-21,2020-11-12,Honda West,0
2020-21,2020-11-13,Honda West,0
2020-21,2020-11-14,Honda West,0
2020-21,2020-11-15,Honda West,0
2020-21,2020-11-16,Honda West,0
2020-21,2020-11-17,Honda West,0
2020-21,2020-11-18,Honda West,0
2020-21,2020-11-19,Honda West,0
2020-21,2020-11-20,Honda West,0
2020-21,2020-11-21,Honda West,0
2020-21,2020-11-22,Honda West,0
2020-21,2020-11-23,Honda West,0
2020-21,2020-11-24,Honda West,0
2020-21,2020-11-25,Honda West,0
2020-21,2020-11-26,Honda West,0
2020-21,2020-11-27,Honda West,0
2020-21,2020-11-28,Honda West,0
2020-21,2020-11-29,Honda West,0
2020-21,2020-11-30,Honda West,0
2020-21,2020-12-01,Honda West,0
2020-21,2020-12-02,Honda West,0
2020-21,2020-12-03,Honda West,0
2020-21,2020-12-04,Honda West,0
2020-21,2020-12-05,Honda West,0
2020-21,2020-12-06,Honda West,0
2020-21,2020-12-07,Honda West,0
2020-21,2020-12-08,Honda West,0
2020-21,2020-12-09,Honda West,0
2020-21,2020-12-10,Honda West,0
2020-21,2020-12-11,Honda West,0
2020-21,2020-12-12,Honda West,0
2020-21,2020-12-13,Honda West,0
2020-21,2020-12-14,Honda West,0
2020-21,2020-12-15,Honda West,0
2020-21,2020-12-16,Honda West,0
2020-21,2020-12-17,Honda West,0
2020-21,2020-12-18,Honda West,0
2020-21,2020-12-19,Honda West,0
2020-21,2020-12-20,Honda West,0
2020-21,2020-12-21,Honda West,0
2020-21,2020-12-22,Honda West,0
2020-21,2020-12-23,Honda West,0
2020-21,2020-12-24,Honda West,0
2020-21,2020-12-25,Honda West,0
2020-21,2020-12-26,Honda West,0
2020-21,2020-12-27,Honda West,0
2020-21,2020-12-28,Honda West,0
2020-21,2020-12-29,Honda West,0
2020-21,2020-12-30,Honda West,0
2020-21,2020-12-31,Honda West,0
2020-21,2021-01-01,Honda West,0
2020-21,2021-01-02,Honda West,0
2020-21,2021-01-03,Honda West,0
2020-21,2021-01-04,Honda West,0
2020-21,2021-01-05,Honda West,0
2020-21,2021-01-06,Honda West,0
2020-21,2021-01-07,Honda West,0
2020-21,2021-01-08,Honda West,0
2020-21,2021-01-09,Honda West,0
2020-21,2021-01-10,Honda West,0
2020-21,2021-01-11,Honda West,0
2020-21,2021-01-12,Honda West,0
2020-21,2021-01-13,Honda West,0
2020-21,2021-01-14,Honda West,0
2020-21,2021-01-15,Honda West,2
2020-21,2021-01-16,Honda West,2
2020-21,2021-01-17,Honda West,2
2020-21,2021-01-18,Honda West,2
2020-21,2021-01-19,Honda West,3
2020-21,2021-01-20,Honda West,4
2020-21,2021-01-21,Honda West,4
2020-21,2021-01-22,Honda West,4
2020-21,2021-01-23,Honda West,5
2020-21,2021-01-24,Honda West,6
2020-21,2021-01-25,Honda West,6
2020-21,2021-01-26,Honda West,6
2020-21,2021-01-27,Honda West,8
2020-21,2021-01-28,Honda West,8
2020-21,2021-01-29,Honda West,9
2020-21,2021-01-30,Honda West,9
2020-21,2021-01-31,Honda West,10
2020-21,2021-02-01,Honda West,11
2020-21,2021-02-02,Honda West,11
2020-21,2021-02-03,Honda West,11
2020-21,2021-02-04,Honda West,11
2020-21,2021-02-05,Honda West,11
2020-21,2021-02-06,Honda West,12
2020-21,2021-02-07,Honda West,13
2020-21,2021-02-08,Honda West,13
2020-21,2021-02-09,Honda West,13
2020-21,2021-02-10,Honda West,13
2020-21,2021-02-11,Honda West,13
2020-21,2021-02-12,Honda West,15
2020-21,2021-02-13,Honda West,15
2020-21,2021-02-14,Honda West,15
2020-21,2021-02-15,Honda West,15
2020-21,2021-02-16,Honda West,15
2020-21,2021-02-17,Honda West,16
2020-21,2021-02-18,Honda West,16
2020-21,2021-02-19,Honda West,17
2020-21,2021-02-20,Honda West,17
2020-21,2021-02-21,Honda West,17
2020-21,2021-02-22,Honda West,17
2020-21,2021-02-23,Honda West,19
2020-21,2021-02-24,Honda West,19
2020-21,2021-02-25,Honda West,21
2020-21,2021-02-26,Honda West,21
2020-21,2021-02-27,Honda West,21
2020-21,2021-02-28,Honda West,23
2020-21,2021-03-01,Honda West,23
2020-21,2021-03-02,Honda West,23
2020-21,2021-03-03,Honda West,23
2020-21,2021-03-04,Honda West,25
2020-21,2021-03-05,Honda West,25
2020-21,2021-03-06,Honda West,27
2020-21,2021-03-07,Honda West,27
2020-21,2021-03-08,Honda West,27
2020-21,2021-03-09,Honda West,28
2020-21,2021-03-10,Honda West,28
2020-21,2021-03-11,Honda West,30
2020-21,2021-03-12,Honda West,30
2020-21,2021-03-13,Honda West,32
2020-21,2021-03-14,Honda West,33
2020-21,2021-03-15,Honda West,33
2020-21,2021-03-16,Honda West,33
2020-21,2021-03-17,Honda West,33
2020-21,2021-03-18,Honda West,33
2020-21,2021-03-19,Honda West,33
2020-21,2021-03-20,Honda West,35
2020-21,2021-03-21,Honda West,37
2020-21,2021-03-22,Honda West,37
2020-21,2021-03-23,Honda West,37
2020-21,2021-03-24,Honda West,37
2020-21,2021-03-25,Honda West,37
2020-21,2021-03-26,Honda West,37
2020-21,2021-03-27,Honda West,37
2020-21,2021-03-28,Honda West,38
2020-21,2021-03-29,Honda West,38
2020-21,2021-03-30,Honda West,38
2020-21,2021-03-31,Honda West,38
2020-21,2021-04-01,Honda West,38
2020-21,2021-04-02,Honda West,38
2020-21,2021-04-03,Honda West,39
2020-21,2021-04-04,Honda West,39
2020-21,2021-04-05,Honda West,41
2020-21,2021-04-06,Honda West,43
2020-21,2021-04-07,Honda West,43
2020-21,2021-04-08,Honda West,43
2020-21,2021-04-09,Honda West,43
2020-21,2021-04-10,Honda West,43
2020-21,2021-04-11,Honda West,44
2020-21,2021-04-12,Honda West,44
2020-21,2021-04-13,Honda West,44
2020-21,2021-04-14,Honda West,44
2020-21,2021-04-15,Honda West,44
2020-21,2021-04-16,Honda West,44
2020-21,2021-04-17,Honda West,45
2020-21,2021-04-18,Honda West,45
2020-21,2021-04-19,Honda West,45
2020-21,2021-04-20,Honda West,45
2020-21,2021-04-21,Honda West,45
2020-21,2021-04-22,Honda West,45
2020-21,2021-04-23,Honda West,45
2020-21,2021-04-24,Honda West,46
2020-21,2021-04-25,Honda West,47
2020-21,2021-04-26,Honda West,48
2020-21,2021-04-27,Honda West,48
2020-21,2021-04-28,Honda West,50
2020-21,2021-04-29,Honda West,50
2020-21,2021-04-30,Honda West,52
2020-21,2021-05-01,Honda West,52
2020-21,2021-05-02,Honda West,53
2020-21,2021-05-03,Honda West,53
2020-21,2021-05-04,Honda West,55
2020-21,2021-05-05,Honda West,55
2020-21,2021-05-06,Honda West,56
2020-21,2021-05-07,Honda West,56
2020-21,2021-05-08,Honda West,57
2020-21,2021-05-09,Honda West,57
2020-21,2021-05-10,Honda West,57
2020-21,2021-05-11,Honda West,59
2020-21,2021-05-12,Honda West,59
2020-21,2021-05-13,Honda West,61
2020-21,2021-05-14,Honda West,63
2020-21,2021-05-15,Honda West,63
2020-21,2021-05-16,Honda West,63
2020-21,2021-05-17,Honda West,63
2020-21,2021-05-18,Honda West,63
2020-21,2021-05-19,Honda West,63
2020-21,2021-05-20,Honda West,63
2020-21,2021-05-21,Honda West,63
2020-21,2021-05-22,Honda West,63
2020-21,2021-05-23,Honda West,63
2020-21,2021-05-24,Honda West,63
2020-21,2021-05-25,Honda West,63
2020-21,2021-05-26,Honda West,63
2020-21,2021-05-27,Honda West,63
2020-21,2021-05-28,Honda West,63
2020-21,2021-05-29,Honda West,63
2020-21,2021-05-30,Honda West,63
2020-21,2021-05-31,Honda West,63
2020-21,2020-06-01,MassMutual East,0
2020-21,2020-06-02,MassMutual East,0
2020-21,2020-06-03,MassMutual East,0
2020-21,2020-06-04,MassMutual East,0
2020-21,2020-06-05,MassMutual East,0
2020-21,2020-06-06,MassMutual East,0
2020-21,2020-06-07,MassMutual East,0
2020-21,2020-06-08,MassMutual East,0
2020-21,2020-06-09,MassMutual East,0
2020-21,2020-06-10,MassMutual East,0
2020-21,2020-06-11,MassMutual East,0
2020-21,2020-06-12,MassMutual East,0
2020-21,2020-06-13,MassMutual East,0
2020-21,2020-06-14,MassMutual East,0
2020-21,2020-06-15,MassMutual East,0
2020-21,2020-06-16,MassMutual East,0
2020-21,2020-06-17,MassMutual East,0
2020-21,2020-06-18,MassMutual East,0
2020-21,2020-06-19,MassMutual East,0
2020-21,2020-06-20,MassMutual East,0
2020-21,2020-06-21,MassMutual East,0
2020-21,2020-06-22,MassMutual East,0
2020-21,2020-06-23,MassMutual East,0
2020-21,2020-06-24,MassMutual East,0
2020-21,2020-06-25,MassMutual East,0
2020-21,2020-06-26,MassMutual East,0
2020-21,2020-06-27,MassMutual East,0
2020-21,2020-06-28,MassMutual East,0
2020-21,2020-06-29,MassMutual East,0
2020-21,2020-06-30,MassMutual East,0
2020-21,2020-07-01,MassMutual East,0
2020-21,2020-07-02,MassMutual East,0
2020-21,2020-07-03,MassMutual East,0
2020-21,2020-07-04,MassMutual East,0
2020-21,2020-07-05,MassMutual East,0
2020-21,2020-07-06,MassMutual East,0
2020-21,2020-07-07,MassMutual East,0
2020-21,2020-07-08,MassMutual East,0
2020-21,2020-07-09,MassMutual East,0
2020-21,2020-07-10,MassMutual East,0
2020-21,2020-07-11,MassMutual East,0
2020-21,2020-07-12,MassMutual East,0
2020-21,2020-07-13,MassMutual East,0
2020-21,2020-07-14,MassMutual East,0
2020-21,2020-07-15,MassMutual East,0
2020-21,2020-07-16,MassMutual East,0
2020-21,2020-07-17,MassMutual East,0
2020-21,2020-07-18,MassMutual East,0
2020-21,2020-07-19,MassMutual East,0
2020-21,2020-07-20,MassMutual East,0
2020-21,2020-07-21,MassMutual East,0
2020-21,2020-07-22,MassMutual East,0
2020-21,2020-07-23,MassMutual East,0
2020-21,2020-07-24,MassMutual East,0
2020-21,2020-07-25,MassMutual East,0
2020-21,2020-07-26,MassMutual East,0
2020-21,2020-07-27,MassMutual East,0
2020-21,2020-07-28,MassMutual East,0
2020-21,2020-07-29,MassMutual East,0
2020-21,2020-07-30,MassMutual East,0
2020-21,2020-07-31,MassMutual East,0
2020-21,2020-08-01,MassMutual East,0
2020-21,2020-08-02,MassMutual East,0
2020-21,2020-08-03,MassMutual East,0
2020-21,2020-08-04,MassMutual East,0
2020-21,2020-08-05,MassMutual East,0
2020-21,2020-08-06,MassMutual East,0
2020-21,2020-08-07,MassMutual East,0
2020-21,2020-08-08,MassMutual East,0
2020-21,2020-08-09,MassMutual East,0
2020-21,2020-08-10,MassMutual East,0
2020-21,2020-08-11,MassMutual East,0
2020-21,2020-08-12,MassMutual East,0
2020-21,2020-08-13,MassMutual East,0
2020-21,2020-08-14,MassMutual East,0
2020-21,2020-08-15,MassMutual East,0
2020-21,2020-08-16,MassMutual East,0
2020-21,2020-08-17,MassMutual East,0
2020-21,2020-08-18,MassMutual East,0
2020-21,2020-08-19,MassMutual East,0
2020-21,2020-08-20,MassMutual East,0
2020-21,2020-08-21,MassMutual East,0
2020-21,2020-08-22,MassMutual East,0
2020-21,2020-08-23,MassMutual East,0
2020-21,2020-08-24,MassMutual East,0
2020-21,2020-08-25,MassMutual East,0
2020-21,2020-08-26,MassMutual East,0
2020-21,2020-08-27,MassMutual East,0
2020-21,2020-08-28,MassMutual East,0
2020-21,2020-08-29,MassMutual East,0
2020-21,2020-08-30,MassMutual East,0
2020-21,2020-08-31,MassMutual East,0
2020-21,2020-09-01,MassMutual East,0
2020-21,2020-09-02,MassMutual East,0
2020-21,2020-09-03,MassMutual East,0
2020-21,2020-09-04,MassMutual East,0
2020-21,2020-09-05,MassMutual East,0
2020-21,2020-09-06,MassMutual East,0
2020-21,2020-09-07,MassMutual East,0
2020-21,2020-09-08,MassMutual East,0
2020-21,2020-09-09,MassMutual East,0
2020-21,2020-09-10,MassMutual East,0
2020-21,2020-09-11,MassMutual East,0
2020-21,2020-09-12,MassMutual East,0
2020-21,2020-09-13,MassMutual East,0
2020-21,2020-09-14,MassMutual East,0
2020-21,2020-09-15,MassMutual East,0
2020-21,2020-09-16,MassMutual East,0
2020-21,2020-09-17,MassMutual East,0
2020-21,2020-09-18,MassMutual East,0
2020-21,2020-09-19,MassMutual East,0
2020-21,2020-09-20,MassMutual East,0
2020-21,2020-09-21,MassMutual East,0
2020-21,2020-09-22,MassMutual East,0
2020-21,2020-09-23,MassMutual East,0
2020-21,2020-09-24,MassMutual East,0
2020-21,2020-09-25,MassMutual East,0
2020-21,2020-09-26,MassMutual East,0
2020-21,2020-09-27,MassMutual East,0
2020-21,2020-09-28,MassMutual East,0
2020-21,2020-09-29,MassMutual East,0
2020-21,2020-09-30,MassMutual East,0
2020-21,2020-10-01,MassMutual East,0
2020-21,2020-10-02,MassMutual East,0
2020-21,2020-10-03,MassMutual East,0
2020-21,2020-10-04,MassMutual East,0
2020-21,2020-10-05,MassMutual East,0
2020-21,2020-10-06,MassMutual East,0
2020-21,2020-10-07,MassMutual East,0
2020-21,2020-10-08,MassMutual East,0
2020-21,2020-10-09,MassMutual East,0
2020-21,2020-10-10,MassMutual East,0
2020-21,2020-10-11,MassMutual East,0
2020-21,2020-10-12,MassMutual East,0
2020-21,2020-10-13,MassMutual East,0
2020-21,2020-10-14,MassMutual East,0
2020-21,2020-10-15,MassMutual East,0
2020-21,2020-10-16,MassMutual East,0
2020-21,2020-10-17,MassMutual East,0
2020-21,2020-10-18,MassMutual East,0
2020-21,2020-10-19,MassMutual East,0
2020-21,2020-10-20,MassMutual East,0
2020-21,2020-10-21,MassMutual East,0
2020-21,2020-10-22,MassMutual East,0
2020-21,2020-10-23,MassMutual East,0
2020-21,2020-10-24,MassMutual East,0
2020-21,2020-10-25,MassMutual East,0
2020-21,2020-10-26,MassMutual East,0
2020-21,2020-10-27,MassMutual East,0
2020-21,2020-10-28,MassMutual East,0
2020-21,2020-10-29,MassMutual East,0
2020-21,2020-10-30,MassMutual East,0
2020-21,2020-10-31,MassMutual East,0
2020-21,2020-11-01,MassMutual East,0
2020-21,2020-11-02,MassMutual East,0
2020-21,2020-11-03,MassMutual East,0
2020-21,2020-11-04,MassMutual East,0
2020-21,2020-11-05,MassMutual East,0
2020-21,2020-11-06,MassMutual East,0
2020-21,2020-11-07,MassMutual East,0
2020-21,2020-11-08,MassMutual East,0
2020-21,2020-11-09,MassMutual East,0
2020-21,2020-11-10,MassMutual East,0
2020-21,2020-11-11,MassMutual East,0
2020-21,2020-11-12,MassMutual East,0
2020-21,2020-11-13,MassMutual East,0
2020-21,2020-11-14,MassMutual East,0
2020-21,2020-11-15,MassMutual East,0
2020-21,2020-11-16,MassMutual East,0
2020-21,2020-11-17,MassMutual East,0
2020-21,2020-11-18,MassMutual East,0
2020-21,2020-11-19,MassMutual East,0
2020-21,2020-11-20,MassMutual East,0
2020-21,2020-11-21,MassMutual East,0
2020-21,2020-11-22,MassMutual East,0
2020-21,2020-11-23,MassMutual East,0
2020-21,2020-11-24,MassMutual East,0
2020-21,2020-11-25,MassMutual East,0
2020-21,2020-11-26,MassMutual East,0
2020-21,2020-11-27,MassMutual East,0
2020-21,2020-11-28,MassMutual East,0
2020-21,2020-11-29,MassMutual East,0
2020-21,2020-11-30,MassMutual East,0
2020-21,2020-12-01,MassMutual East,0
2020-21,2020-12-02,MassMutual East,0
2020-21,2020-12-03,MassMutual East,0
2020-21,2020-12-04,MassMutual East,0
2020-21,2020-12-05,MassMutual East,0
2020-21,2020-12-06,MassMutual East,0
2020-21,2020-12-07,MassMutual East,0
2020-21,2020-12-08,MassMutual East,0
2020-21,2020-12-09,MassMutual East,0
2020-21,2020-12-10,MassMutual East,0
2020-21,2020-12-11,MassMutual East,0
2020-21,2020-12-12,MassMutual East,0
2020-21,2020-12-13,MassMutual East,0
2020-21,2020-12-14,MassMutual East,0
2020-21,2020-12-15,MassMutual East,0
2020-21,2020-12-16,MassMutual East,0
2020-21,2020-12-17,MassMutual East,0
2020-21,2020-12-18,MassMutual East,0
2020-21,2020-12-19,MassMutual East,0
2020-21,2020-12-20,MassMutual East,0
2020-21,2020-12-21,MassMutual East,0
2020-21,2020-12-22,MassMutual East,0
2020-21,2020-12-23,MassMutual East,0
2020-21,2020-12-24,MassMutual East,0
2020-21,2020-12-25,MassMutual East,0
2020-21,2020-12-26,MassMutual East,0
2020-21,2020-12-27,MassMutual East,0
2020-21,2020-12-28,MassMutual East,0
2020-21,2020-12-29,MassMutual East,0
2020-21,2020-12-30,MassMutual East,0
2020-21,2020-12-31,MassMutual East,0
2020-21,2021-01-01,MassMutual East,0
2020-21,2021-01-02,MassMutual East,0
2020-21,2021-01-03,MassMutual East,0
2020-21,2021-01-04,MassMutual East,0
2020-21,2021-01-05,MassMutual East,0
2020-21,2021-01-06,MassMutual East,0
2020-21,2021-01-07,MassMutual East,0
2020-21,2021-01-08,MassMutual East,0
2020-21,2021-01-09,MassMutual East,0
2020-21,2021-01-10,MassMutual East,0
2020-21,2021-01-11,MassMutual East,0
2020-21,2021-01-12,MassMutual East,0
2020-21,2021-01-13,MassMutual East,0
2020-21,2021-01-14,MassMutual East,0
2020-21,2021-01-15,MassMutual East,2
2020-21,2021-01-16,MassMutual East,3
2020-21,2021-01-17,MassMutual East,3
2020-21,2021-01-18,MassMutual East,3
2020-21,2021-01-19,MassMutual East,3
2020-21,2021-01-20,MassMutual East,4
2020-21,2021-01-21,MassMutual East,4
2020-21,2021-01-22,MassMutual East,5
2020-21,2021-01-23,MassMutual East,6
2020-21,2021-01-24,MassMutual East,6
2020-21,2021-01-25,MassMutual East,7
2020-21,2021-01-26,MassMutual East,7
2020-21,2021-01-27,MassMutual East,9
2020-21,2021-01-28,MassMutual East,9
2020-21,2021-01-29,MassMutual East,9
2020-21,2021-01-30,MassMutual East,10
2020-21,2021-01-31,MassMutual East,11
2020-21,2021-02-01,MassMutual East,11
2020-21,2021-02-02,MassMutual East,11
2020-21,2021-02-03,MassMutual East,11
2020-21,2021-02-04,MassMutual East,11
2020-21,2021-02-05,MassMutual East,11
2020-21,2021-02-06,MassMutual East,11
2020-21,2021-02-07,MassMutual East,11
2020-21,2021-02-08,MassMutual East,11
2020-21,2021-02-09,MassMutual East,12
2020-21,2021-02-10,MassMutual East,12
2020-21,2021-02-11,MassMutual East,12
2020-21,2021-02-12,MassMutual East,13
2020-21,2021-02-13,MassMutual East,13
2020-21,2021-02-14,MassMutual East,15
2020-21,2021-02-15,MassMutual East,15
2020-21,2021-02-16,MassMutual East,15
2020-21,2021-02-17,MassMutual East,17
2020-21,2021-02-18,MassMutual East,17
2020-21,2021-02-19,MassMutual East,19
2020-21,2021-02-20,MassMutual East,19
2020-21,2021-02-21,MassMutual East,19
2020-21,2021-02-22,MassMutual East,19
2020-21,2021-02-23,MassMutual East,19
2020-21,2021-02-24,MassMutual East,21
2020-21,2021-02-25,MassMutual East,21
2020-21,2021-02-26,MassMutual East,21
2020-21,2021-02-27,MassMutual East,23
2020-21,2021-02-28,MassMutual East,25
2020-21,2021-03-01,MassMutual East,25
2020-21,2021-03-02,MassMutual East,25
2020-21,2021-03-03,MassMutual East,25
2020-21,2021-03-04,MassMutual East,25
2020-21,2021-03-05,MassMutual East,27
2020-21,2021-03-06,MassMutual East,27
2020-21,2021-03-07,MassMutual East,27
2020-21,2021-03-08,MassMutual East,29
2020-21,2021-03-09,MassMutual East,29
2020-21,2021-03-10,MassMutual East,30
2020-21,2021-03-11,MassMutual East,30
2020-21,2021-03-12,MassMutual East,32
2020-21,2021-03-13,MassMutual East,32
2020-21,2021-03-14,MassMutual East,32
2020-21,2021-03-15,MassMutual East,32
2020-21,2021-03-16,MassMutual East,34
2020-21,2021-03-17,MassMutual East,34
2020-21,2021-03-18,MassMutual East,36
2020-21,2021-03-19,MassMutual East,36
2020-21,2021-03-20,MassMutual East,36
2020-21,2021-03-21,MassMutual East,36
2020-21,2021-03-22,MassMutual East,36
2020-21,2021-03-23,MassMutual East,36
2020-21,2021-03-24,MassMutual East,36
2020-21,2021-03-25,MassMutual East,37
2020-21,2021-03-26,MassMutual East,37
2020-21,2021-03-27,MassMutual East,39
2020-21,2021-03-28,MassMutual East,39
2020-21,2021-03-29,MassMutual East,39
2020-21,2021-03-30,MassMutual East,41
2020-21,2021-03-31,MassMutual East,41
2020-21,2021-04-01,MassMutual East,41
2020-21,2021-04-02,MassMutual East,41
2020-21,2021-04-03,MassMutual East,43
2020-21,2021-04-04,MassMutual East,43
2020-21,2021-04-05,MassMutual East,44
2020-21,2021-04-06,MassMutual East,46
2020-21,2021-04-07,MassMutual East,46
2020-21,2021-04-08,MassMutual East,48
2020-21,2021-04-09,MassMutual East,48
2020-21,2021-04-10,MassMutual East,48
2020-21,2021-04-11,MassMutual East,48
2020-21,2021-04-12,MassMutual East,48
2020-21,2021-04-13,MassMutual East,50
2020-21,2021-04-14,MassMutual East,50
2020-21,2021-04-15,MassMutual East,52
2020-21,2021-04-16,MassMutual East,54
2020-21,2021-04-17,MassMutual East,54
2020-21,2021-04-18,MassMutual East,56
2020-21,2021-04-19,MassMutual East,56
2020-21,2021-04-20,MassMutual East,58
2020-21,2021-04-21,MassMutual East,58
2020-21,2021-04-22,MassMutual East,60
